beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
0.1,0,197,-0.3176197992064736,3.5214927631378172,0.4796,0.9778444444444444
0.1,0,198,-0.318438955857537,3.4287553672790527,0.4798,0.9783333333333334
0.1,0,199,-0.31754211749380284,3.474761403274536,0.4818,0.9779777777777777
0.1,1,0,1.453944735925848,1.9727918880462647,0.3454,0.34386666666666665
0.1,1,1,1.121200821165605,1.784920366859436,0.4208,0.6889555555555555
0.1,1,2,0.8571928510405801,1.6593276943206787,0.4542,0.8360222222222222
0.1,1,3,0.644165735912323,1.584624415397644,0.4652,0.9018
0.1,1,4,0.4786251273762096,1.549214889526367,0.474,0.9317333333333333
0.1,1,5,0.35093286574103616,1.529404522895813,0.4774,0.9522
0.1,1,6,0.2566473517894745,1.5391778896331787,0.4796,0.9619333333333333
0.1,1,7,0.18293712512363086,1.5469220497131349,0.4816,0.9679333333333333
0.1,1,8,0.12602094420086254,1.5742098346710205,0.4826,0.9728888888888889
0.1,1,9,0.08218325375752016,1.5881290557861327,0.4856,0.9760222222222222
0.1,1,10,0.04498587525480173,1.625756784248352,0.4876,0.9786888888888889
0.1,1,11,0.016064748197387565,1.6513710384368896,0.4868,0.9804888888888889
0.1,1,12,-0.00929200583371249,1.696297531890869,0.4862,0.9816
0.1,1,13,-0.02917691140608354,1.7328406957626343,0.4886,0.9826222222222222
0.1,1,14,-0.04759292549274184,1.7550184398651123,0.4866,0.9843333333333333
0.1,1,15,-0.063102639637752,1.8012108152389525,0.4842,0.9851111111111112
0.1,1,16,-0.0770719281077385,1.837709815788269,0.4864,0.9852222222222222
0.1,1,17,-0.08976903859268535,1.865954395866394,0.4866,0.9857111111111111
0.1,1,18,-0.10080099716728384,1.9095636058807373,0.4856,0.9866888888888888
0.1,1,19,-0.11052940167730504,1.944832416152954,0.4868,0.9869111111111111
0.1,1,20,-0.1211185387286273,1.9939372459411622,0.4892,0.9877333333333334
0.1,1,21,-0.1298296888329766,2.0359359607696534,0.4864,0.9874
0.1,1,22,-0.13812354668487203,2.0772677867889406,0.483,0.9877333333333334
0.1,1,23,-0.14539450716972352,2.109433723449707,0.4824,0.9883777777777778
0.1,1,24,-0.15269052665883845,2.17866474609375,0.4812,0.9883777777777778
0.1,1,25,-0.1602665859525854,2.1871003883361815,0.4852,0.9887111111111111
0.1,1,26,-0.16637520565119657,2.2250098499298097,0.4844,0.9885111111111111
0.1,1,27,-0.1724693332715468,2.2789588539123535,0.4846,0.9885555555555555
0.1,1,28,-0.17837430940758098,2.3073396434783935,0.4806,0.9884888888888889
0.1,1,29,-0.18463605109128084,2.333624494552612,0.4816,0.9891777777777778
0.1,1,30,-0.1896640666658228,2.3618954193115234,0.484,0.9889555555555556
0.1,1,31,-0.19427202208692376,2.402164657974243,0.485,0.9888888888888889
0.1,1,32,-0.2002603350422599,2.4471643238067626,0.479,0.9895777777777778
0.1,1,33,-0.2047058816693046,2.4961290111541747,0.4824,0.9898444444444444
0.1,1,34,-0.20968304018107328,2.499471273422241,0.4818,0.9895555555555555
0.1,1,35,-0.21416650279001756,2.5433966888427735,0.4814,0.9892444444444445
0.1,1,36,-0.2185196129061959,2.578350492477417,0.4832,0.9892222222222222
0.1,1,37,-0.22187526913989675,2.6029524452209474,0.4816,0.9893111111111111
0.1,1,38,-0.22707235928448763,2.6671708179473876,0.4804,0.9892444444444445
0.1,1,39,-0.2306323064695705,2.666033391571045,0.4812,0.9899555555555556
0.1,1,40,-0.23475112201950768,2.7453705890655518,0.4798,0.9897111111111111
0.1,1,41,-0.23809750541773708,2.728365227127075,0.4796,0.9904444444444445
0.1,1,42,-0.2415031774520874,2.751218390274048,0.4804,0.9899333333333333
0.1,1,43,-0.2448393303264271,2.7859439777374266,0.478,0.9897333333333334
0.1,1,44,-0.24768110898191278,2.800512562561035,0.4774,0.9898222222222223
0.1,1,45,-0.2525289518573067,2.8548518699645995,0.477,0.9901333333333333
0.1,1,46,-0.25475876705213024,2.8380865062713623,0.4772,0.9896
0.1,1,47,-0.25698965976454996,2.9363847297668455,0.4774,0.9898888888888889
0.1,1,48,-0.2604391268383373,2.920239345550537,0.4774,0.9900444444444444
0.1,1,49,-0.26352968144633554,2.94211001663208,0.4758,0.9898222222222223
0.1,1,50,-0.26666537481871516,2.973804881668091,0.48,0.9896888888888888
0.1,1,51,-0.26906646828868175,2.9832190353393555,0.4774,0.9896888888888888
0.1,1,52,-0.27092178223349833,3.0005977210998536,0.4776,0.9902222222222222
0.1,1,53,-0.27349223241372544,3.007845697021484,0.4774,0.9899111111111111
0.1,1,54,-0.2759150426040996,3.0800894317626955,0.4766,0.9898222222222223
0.1,1,55,-0.27868192299062555,3.0383972595214845,0.4748,0.9896444444444444
0.1,1,56,-0.2806575944402001,3.08532572555542,0.4758,0.9900444444444444
0.1,1,57,-0.28406579766706985,3.110817483139038,0.4744,0.9900888888888889
0.1,1,58,-0.2859279311613603,3.1465447319030764,0.4768,0.9904666666666667
0.1,1,59,-0.286767863594402,3.1784435344696047,0.477,0.9895777777777778
0.1,1,60,-0.28974935297532517,3.209394626235962,0.4772,0.9897777777777778
0.1,1,61,-0.2923005301518874,3.1970770275115967,0.4736,0.9893555555555555
0.1,1,62,-0.2941528032346205,3.1765710105895995,0.4752,0.9904
0.1,1,63,-0.2958254138404673,3.2196215034484865,0.475,0.9896666666666667
0.1,1,64,-0.2967372722018849,3.211627152252197,0.4742,0.9895333333333334
0.1,1,65,-0.29903524990515273,3.295299938201904,0.4768,0.9898
0.1,1,66,-0.30122760362191636,3.2615932762145996,0.4774,0.9896888888888888
0.1,1,67,-0.30292930211153896,3.285999789047241,0.4748,0.9898444444444444
0.1,1,68,-0.3043309339133176,3.3377355434417724,0.4732,0.9894444444444445
0.1,1,69,-0.30532032155557115,3.2993813598632813,0.4744,0.9894888888888889
0.1,1,70,-0.30679345449967815,3.3269761623382568,0.4764,0.9899333333333333
0.1,1,71,-0.31016292874596335,3.315591611099243,0.4758,0.9899555555555556
0.1,1,72,-0.3097801702759483,3.350747696685791,0.476,0.9900222222222222
0.1,1,73,-0.31326034863211893,3.364110651779175,0.475,0.9897777777777778
0.1,1,74,-0.31425966210798784,3.3381665950775146,0.4756,0.9901555555555556
0.1,1,75,-0.3146273211219094,3.3751504829406738,0.4738,0.9899555555555556
0.1,1,76,-0.3157413091962988,3.369592314910889,0.4742,0.9896888888888888
0.1,1,77,-0.3176107108896429,3.371677472305298,0.4742,0.9899333333333333
0.1,1,78,-0.3186666822606867,3.38177310256958,0.4736,0.9892888888888889
0.1,1,79,-0.3215377672715621,3.428833948135376,0.4734,0.9900444444444444
0.1,1,80,-0.32034542675885286,3.4260539348602297,0.4758,0.9895111111111111
0.1,1,81,-0.32360136717883026,3.4707986980438235,0.4752,0.9901111111111112
0.1,1,82,-0.3233945655194196,3.4453024002075194,0.4726,0.9889333333333333
0.1,1,83,-0.32482408300746574,3.488448347091675,0.4738,0.9899555555555556
0.1,1,84,-0.32544231812303714,3.4798222743988036,0.4744,0.9893111111111111
0.1,1,85,-0.3266894023895264,3.454429206085205,0.4774,0.9896888888888888
0.1,1,86,-0.32744000860127537,3.46456923828125,0.4728,0.9896222222222222
0.1,1,87,-0.32966369325464423,3.5198309333801268,0.4756,0.9904888888888889
0.1,1,88,-0.3290883874936537,3.5023881954193117,0.473,0.9904
0.1,1,89,-0.3318349055420269,3.5137819248199462,0.4754,0.9896666666666667
0.1,1,90,-0.3332606987584721,3.5252779121398925,0.477,0.9901111111111112
0.1,1,91,-0.334773026748137,3.518211915969849,0.4724,0.9899777777777777
0.1,1,92,-0.33357150987278333,3.521182893371582,0.4726,0.9899777777777777
0.1,1,93,-0.3348060271956704,3.53335292930603,0.4732,0.9891111111111112
0.1,1,94,-0.3356566835208373,3.5249481285095214,0.4738,0.9896888888888888
0.1,1,95,-0.3363826160149141,3.554296175003052,0.4756,0.9896888888888888
0.1,1,96,-0.33702663359642027,3.584117972564697,0.4746,0.9898666666666667
0.1,1,97,-0.33903625973788176,3.528166162109375,0.4726,0.9901333333333333
0.1,1,98,-0.33939028332883664,3.5952561195373534,0.4752,0.9898666666666667
0.1,1,99,-0.3399528927694668,3.5624898082733156,0.4732,0.9897777777777778
0.1,1,100,-0.34036025632511485,3.6078080101013184,0.4746,0.9900888888888889
0.1,1,101,-0.3413281484560533,3.569134355545044,0.471,0.9900666666666667
0.1,1,102,-0.34160087751258505,3.648922137451172,0.4716,0.9894888888888889
0.1,1,103,-0.3426713081446561,3.6173909835815428,0.4726,0.9898666666666667
0.1,1,104,-0.34371160358082165,3.5868693218231202,0.4706,0.9897555555555556
0.1,1,105,-0.3434286857041446,3.6326586265563963,0.471,0.9897333333333334
0.1,1,106,-0.34452714834646747,3.6047998832702635,0.4732,0.9894666666666667
0.1,1,107,-0.3456036581472917,3.62884208984375,0.474,0.9899555555555556
0.1,1,108,-0.3463713898138566,3.6449742630004884,0.4722,0.9896666666666667
0.1,1,109,-0.3466090271256187,3.6585740837097167,0.4742,0.9897777777777778
0.1,1,110,-0.346794006263126,3.6186525512695313,0.4712,0.9895111111111111
0.1,1,111,-0.34792941757982426,3.6338805587768555,0.4728,0.9902444444444445
0.1,1,112,-0.34887347168488936,3.6909577499389647,0.4748,0.9897777777777778
0.1,1,113,-0.3491124173597856,3.647337996673584,0.4716,0.9895777777777778
0.1,1,114,-0.3499010522712361,3.672093658065796,0.4716,0.9901333333333333
0.1,1,115,-0.3502421380823309,3.6825403259277345,0.4738,0.9893555555555555
0.1,1,116,-0.3502536440415816,3.6953078983306886,0.4718,0.9894
0.1,1,117,-0.3507773715084249,3.6931800598144533,0.4718,0.9895333333333334
0.1,1,118,-0.35091402931646865,3.6959084804534914,0.4716,0.9895333333333334
0.1,1,119,-0.3520545980280096,3.6771314350128175,0.469,0.9897777777777778
0.1,1,120,-0.35281449174447493,3.667264937210083,0.4714,0.9895777777777778
0.1,1,121,-0.3529934048522602,3.704607522201538,0.4696,0.9896888888888888
0.1,1,122,-0.35277684642184864,3.673564178085327,0.4738,0.9892888888888889
0.1,1,123,-0.3539194601839239,3.7191099964141845,0.4718,0.9896222222222222
0.1,1,124,-0.35337335183620455,3.6846073272705078,0.4724,0.9891333333333333
0.1,1,125,-0.35465152308290654,3.715753712844849,0.4716,0.9896222222222222
0.1,1,126,-0.35468114878481083,3.6909592823028565,0.471,0.9895777777777778
0.1,1,127,-0.3563153523228385,3.7270239700317385,0.4718,0.9897777777777778
0.1,1,128,-0.35474009973352605,3.7425909107208253,0.4702,0.9897333333333334
0.1,1,129,-0.35607690956375815,3.7227210395812986,0.471,0.99
0.1,1,130,-0.35627617060054434,3.7358658336639405,0.4714,0.9894444444444445
0.1,1,131,-0.3568112277377736,3.6974289684295654,0.4706,0.9900444444444444
0.1,1,132,-0.35756568077694284,3.7368678630828858,0.4716,0.9899555555555556
0.1,1,133,-0.35743796046430415,3.6969320262908933,0.4712,0.9903555555555555
0.1,1,134,-0.3572977819702842,3.732011178588867,0.473,0.9894
0.1,1,135,-0.35779367938475176,3.7418851081848143,0.4694,0.9896444444444444
0.1,1,136,-0.3585909038066864,3.7446004055023194,0.4692,0.9897555555555556
0.1,1,137,-0.35905071588863025,3.737357988357544,0.4688,0.9892
0.1,1,138,-0.3598393478090113,3.7815051517486573,0.4706,0.9900222222222222
0.1,1,139,-0.3605605794949965,3.7863877349853516,0.4716,0.9894888888888889
0.1,1,140,-0.36034912507317285,3.7741460105895994,0.4736,0.9903111111111111
0.1,1,141,-0.3600302189176733,3.7951690116882326,0.4698,0.9894
0.1,1,142,-0.3595556390849027,3.7531406089782715,0.4694,0.9895555555555555
0.1,1,143,-0.35982087017839604,3.7812918884277344,0.4708,0.9894222222222222
0.1,1,144,-0.3619113286538558,3.771101148223877,0.4704,0.99
0.1,1,145,-0.3612122409170324,3.765136650085449,0.4676,0.9896888888888888
0.1,1,146,-0.36007876291925256,3.7718859241485596,0.4692,0.9894666666666667
0.1,1,147,-0.36191575268181886,3.7978427314758303,0.4718,0.9899111111111111
0.1,1,148,-0.36116352161927656,3.763056624984741,0.4688,0.9898444444444444
0.1,1,149,-0.36188271359096874,3.757932304763794,0.4686,0.9896666666666667
0.1,1,150,-0.36245722016421233,3.77501699180603,0.47,0.9897333333333334
0.1,1,151,-0.3620244069662961,3.8035475624084474,0.4698,0.9898222222222223
0.1,1,152,-0.36295719095576895,3.808753744506836,0.4714,0.9893777777777778
0.1,1,153,-0.3627241520578211,3.7555660022735595,0.4696,0.9899555555555556
0.1,1,154,-0.3632345256155187,3.810668221282959,0.472,0.9898444444444444
0.1,1,155,-0.36379476854584436,3.738337213897705,0.471,0.9893111111111111
0.1,1,156,-0.3629232429417697,3.7661677070617676,0.4702,0.99
0.1,1,157,-0.36403682907711377,3.806427244567871,0.4674,0.9897333333333334
0.1,1,158,-0.3644028839154677,3.789052774810791,0.4692,0.9902
0.1,1,159,-0.364087754054503,3.7738221244812014,0.4704,0.9894888888888889
0.1,1,160,-0.36404795282103797,3.75033290977478,0.4684,0.9894666666666667
0.1,1,161,-0.3640868806405501,3.7489155727386474,0.4698,0.9893555555555555
0.1,1,162,-0.3639861467231404,3.777623196411133,0.47,0.9899111111111111
0.1,1,163,-0.36414145314910196,3.7479569606781005,0.4732,0.9895777777777778
0.1,1,164,-0.36353821266347713,3.7898071403503417,0.4712,0.9897333333333334
0.1,1,165,-0.3658838761069558,3.806798454284668,0.4696,0.9897333333333334
0.1,1,166,-0.3645495125250383,3.788750427246094,0.4702,0.9901111111111112
0.1,1,167,-0.36499462646137587,3.818696218109131,0.4708,0.9899555555555556
0.1,1,168,-0.36515955940593375,3.813401361846924,0.4724,0.9898222222222223
0.1,1,169,-0.3661832798220895,3.849521375274658,0.4712,0.9896666666666667
0.1,1,170,-0.3659098661812869,3.7657671340942382,0.4708,0.9897111111111111
0.1,1,171,-0.3651530390435999,3.767632205581665,0.468,0.9898222222222223
0.1,1,172,-0.3658938040820035,3.811777893829346,0.4704,0.9898222222222223
0.1,1,173,-0.3666357171535492,3.800979985809326,0.4692,0.9892888888888889
0.1,1,174,-0.36633854722543197,3.791849057769775,0.4704,0.9898444444444444
0.1,1,175,-0.36587521371407944,3.8446196655273437,0.47,0.9897111111111111
0.1,1,176,-0.36577725447958165,3.7903130599975587,0.4682,0.9897111111111111
0.1,1,177,-0.36608253679709,3.805697225189209,0.4696,0.9895333333333334
0.1,1,178,-0.3655986990105022,3.81955344543457,0.4682,0.9895555555555555
0.1,1,179,-0.3673589643565091,3.7835577880859375,0.4686,0.9896
0.1,1,180,-0.3679281207258051,3.802836164855957,0.4688,0.9894888888888889
0.1,1,181,-0.36658402901562775,3.8233635566711426,0.4688,0.9894888888888889
0.1,1,182,-0.367025728819587,3.800758531188965,0.4692,0.9897555555555556
0.1,1,183,-0.36774121320030906,3.7596751731872557,0.4702,0.9898
0.1,1,184,-0.3678251576900482,3.806945213317871,0.4692,0.9898
0.1,1,185,-0.3685059512528506,3.824801069641113,0.4708,0.9895555555555555
0.1,1,186,-0.3675979228453203,3.8243403717041016,0.47,0.9902
0.1,1,187,-0.3685301053524017,3.816158288574219,0.4696,0.9892666666666666
0.1,1,188,-0.3665298314744776,3.8299525390625,0.4684,0.9892888888888889
0.1,1,189,-0.3675590511928905,3.8278388793945313,0.471,0.9894666666666667
0.1,1,190,-0.36768828998478975,3.7956431869506835,0.4724,0.9898666666666667
0.1,1,191,-0.3686509588284926,3.7669872901916506,0.4694,0.99
0.1,1,192,-0.3681124972451817,3.793144465637207,0.4702,0.9895777777777778
0.1,1,193,-0.3683174501722509,3.8425329719543457,0.468,0.9895777777777778
0.1,1,194,-0.3686091365467418,3.781587532043457,0.4706,0.9895555555555555
0.1,1,195,-0.36886580883372916,3.808386797332764,0.4728,0.9904222222222222
0.1,1,196,-0.3684618843078613,3.847715719604492,0.4698,0.9897111111111111
0.1,1,197,-0.3685610990632664,3.8426638107299804,0.4674,0.9890666666666666
0.1,1,198,-0.3690602590127425,3.832666148376465,0.471,0.9898666666666667
0.1,1,199,-0.3687968871636824,3.8600067352294922,0.469,0.9898444444444444
0.1,4,0,1.4549131440249357,1.9817649555206298,0.3382,0.3394666666666667
0.1,4,1,1.1029623191226612,1.7789953117370605,0.432,0.7017333333333333
0.1,4,2,0.824172713990645,1.6440680479049683,0.4688,0.8607333333333334
0.1,4,3,0.5982012644984506,1.5584299348831177,0.4814,0.9301333333333334
0.1,4,4,0.42557829671773045,1.5084903757095336,0.495,0.9610888888888889
0.1,4,5,0.2972722457408905,1.4908345672607421,0.4988,0.9775111111111111
0.1,4,6,0.20115314190387726,1.492790202522278,0.4998,0.9859111111111111
0.1,4,7,0.12797069393829866,1.5075994604110718,0.5006,0.9907555555555555
0.1,4,8,0.07251503361788662,1.5327319528579713,0.504,0.9940666666666667
0.1,4,9,0.03077637506723404,1.5600815565109254,0.5056,0.9949333333333333
0.1,4,10,-0.0033321345394307918,1.5931190244674682,0.5052,0.9956444444444444
0.1,4,11,-0.03014436559677124,1.641266997909546,0.5004,0.9969777777777777
0.1,4,12,-0.05269962226477536,1.6722354972839355,0.5034,0.9968
0.1,4,13,-0.0718570759491487,1.7085997131347657,0.503,0.9974
0.1,4,14,-0.08745930817669088,1.75475220413208,0.5052,0.9976
0.1,4,15,-0.10219256717833605,1.7857003932952882,0.503,0.9978666666666667
0.1,4,16,-0.11515204207355326,1.8314291471481323,0.505,0.9979111111111111
0.1,4,17,-0.12631576856699858,1.885823910331726,0.4998,0.998
0.1,4,18,-0.13668263821385124,1.9188762962341308,0.4996,0.9984444444444445
0.1,4,19,-0.14572084461558948,1.953648247718811,0.5032,0.998
0.1,4,20,-0.15513090439384633,2.013934376525879,0.5008,0.9982888888888889
0.1,4,21,-0.1638040962360122,2.062951946258545,0.502,0.9982
0.1,4,22,-0.17105574049299413,2.111401117706299,0.4976,0.9982666666666666
0.1,4,23,-0.17839005919586529,2.1748368278503416,0.495,0.9978666666666667
0.1,4,24,-0.18608762087388472,2.2073351211547854,0.4948,0.9982222222222222
0.1,4,25,-0.19279400940374894,2.230026238632202,0.4988,0.9978666666666667
0.1,4,26,-0.19895260217840022,2.291782650756836,0.496,0.9977777777777778
0.1,4,27,-0.20634410708167336,2.3375140319824217,0.494,0.9977777777777778
0.1,4,28,-0.2123938581683419,2.4279401260375977,0.4942,0.9978
0.1,4,29,-0.2181152557329698,2.4697673309326174,0.4914,0.9976666666666667
0.1,4,30,-0.2245903364354914,2.499205801010132,0.491,0.9975777777777778
0.1,4,31,-0.2299423174164512,2.5739298759460447,0.4908,0.9978666666666667
0.1,4,32,-0.23588955728574232,2.6101424991607667,0.4904,0.9975111111111111
0.1,4,33,-0.2398331601749767,2.643564372634888,0.487,0.9970444444444444
0.1,4,34,-0.24673808531761168,2.7562327659606933,0.4864,0.9972222222222222
0.1,4,35,-0.25077878018292515,2.762202629470825,0.4854,0.9973777777777778
0.1,4,36,-0.2558214056881991,2.7982370182037353,0.4842,0.9969111111111111
0.1,4,37,-0.2605982467651367,2.7959525646209715,0.4872,0.9971333333333333
0.1,4,38,-0.2646923974123868,2.8698536407470705,0.486,0.9972444444444445
0.1,4,39,-0.2699554990009828,2.90680047454834,0.4902,0.9967555555555555
0.1,4,40,-0.27411809573173523,2.9929495056152344,0.4836,0.9969555555555556
0.1,4,41,-0.27820262215354224,2.9655079151153565,0.4854,0.9973333333333333
0.1,4,42,-0.28170946594151586,3.0366579879760742,0.4854,0.9967555555555555
0.1,4,43,-0.286624071485346,3.0500917579650877,0.4828,0.9962888888888889
0.1,4,44,-0.2904062933184884,3.0890900722503662,0.486,0.9968
0.1,4,45,-0.29276810541369697,3.121659955215454,0.4852,0.9965555555555555
0.1,4,46,-0.29791839440302414,3.1644582878112795,0.4862,0.9964888888888889
0.1,4,47,-0.30140229790644213,3.204110135269165,0.4854,0.9963777777777778
0.1,4,48,-0.3052096603046764,3.2705393436431884,0.4762,0.9963777777777778
0.1,4,49,-0.30948824714313855,3.240775397491455,0.4834,0.9960222222222223
0.1,4,50,-0.3117641659996726,3.2810814544677736,0.4822,0.9959111111111111
0.1,4,51,-0.3137794691064141,3.278264542388916,0.4822,0.9956222222222222
0.1,4,52,-0.31749718806960364,3.3050150299072265,0.4816,0.9965333333333334
0.1,4,53,-0.31972804283662276,3.3453659130096436,0.481,0.9951111111111111
0.1,4,54,-0.32310251369476317,3.4331253421783448,0.48,0.9961111111111111
0.1,4,55,-0.32598276701407,3.3986267742156984,0.477,0.9953777777777778
0.1,4,56,-0.3293793339425867,3.4498478103637695,0.4798,0.9959555555555556
0.1,4,57,-0.3310982976913452,3.4869160610198975,0.4792,0.9956666666666667
0.1,4,58,-0.33410719231692226,3.4768213817596436,0.4784,0.9955333333333334
0.1,4,59,-0.33529581921967594,3.5007310546875,0.4758,0.9956444444444444
0.1,4,60,-0.3390849892052737,3.541384610748291,0.4812,0.9955111111111111
0.1,4,61,-0.341323241220821,3.544138605117798,0.4762,0.9955555555555555
0.1,4,62,-0.3438289378903129,3.575282556152344,0.4782,0.9949555555555556
0.1,4,63,-0.3449405244263736,3.5649717277526856,0.475,0.9954
0.1,4,64,-0.34912518517320806,3.5781148487091063,0.4778,0.9957555555555555
